
Parameters: 11 states AND 11 symbols

Matrix A :

0.745017	0	0	0	0	0	0	0	0	0.254983	0	
0	0.737094	0.262906	0	0	0	0	0	0	0	0	
0	0.158117	0.695155	7.07935e-05	0.138273	0	0.00838449	0	0	0	0	
0	0	0.52961	0.392411	0.0779792	0	0	0	0	0	0	
0	0	0.0287597	0.294948	0.433424	0.0518092	0.17588	0.0151793	0	0	0	
0	0	0	0.478428	3.87028e-06	0.521568	0	0	0	0	0	
0	0	0.0692913	0	4.06167e-06	0.413864	0.193482	0.323359	0	0	0	
0.0225	0	0	0	0	0.127118	0.153949	0.654071	0	0	0.0423616	
0	0	0	0.604921	0	0	0	0	0	0.395079	0	
0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0.390283	0	0.609717	


Matrix B :

0	0	0	0	0	0	0	0.212808	0	0.196798	0.590394	
0	1	0	0	0	0	0	0	0	0	0	
0	0.0105344	0.989466	0	0	0	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	0	0	0	0	
0	0	0	0	1	0	0	0	0	0	0	
0	0	0	0	0	0.931171	0.0688287	0	0	0	0	
0	0	0.20164	0	0.403281	0.20164	0	0.193438	0	0	0	
0	0	0	0.333333	0	0	0	0	0.666667	0	0	
0	0	0	0	0	0	0.609717	0.390283	0	0	0	


Vector Pi :

0.0166667	0.246377	0.403623	0.120617	0.0793832	0.0534151	0.0632515	0.0166667	0	0	0	


Vector Phi :

0.00338199	0.240609	0.400069	0.100109	0.111416	0.0531926	0.0357717	0.0383268	0.00410952	0.00248594	0.0105296	
