
Parameters: 11 states AND 11 symbols

Matrix A :

0.500001	0	0	0	0	0	0	0	0	0.499999	0	
0	0.883223	0.112183	0.00459354	0	0	0	0	0	0	0	
0	0.276262	0.53665	0.179612	0.00747553	0	0	0	0	0	0	
0	0	0.037488	0.481539	0.231023	0.0533892	0.196561	0	0	0	0	
0	0	0	0	0.329928	0.347209	0.0471757	0.000729911	0.252957	0	0.0220003	
0	0	0	0	0	1.20497e-06	0	0.637122	2.30469e-05	0	0.362854	
0	0.0291313	0.672947	0	0	0	0.297922	0	0	0	0	
0	0	0	0	0	0	0.132085	0.371234	0.496681	0	0	
0	0	0.182369	0	0	0	0.669523	0	0.148108	0	0	
0.0839419	0	0	0	0	0	0	0	0	0.747432	0.168626	
0	0	0	0	0.0260968	0	0	0.301678	0.00409092	0.16592	0.502214	


Matrix B :

0	0	0	0	0	0	0	0	0	9.66484e-06	0.99999	
0	0.35241	0.64759	0	0	0	0	0	0	0	0	
0	0	0.00233677	0.997663	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	0	0	0	0	
0	0	0	0	0	1	0	0	0	0	0	
0	0	0	0	0	0.116395	0.82674	0	0.0568649	0	0	
0	0	0	0	1	0	0	0	0	0	0	
0	0	0	0	0	0.0775519	0.922448	0	0	0	0	
0	0	0	0	0	1	0	0	0	0	0	
0	0	0	0	0	0	0	0	0.45761	0.54239	0	
0	0	0	0	0	0	0	0.994597	0.00540342	0	0	


Vector Pi :

0	0.549808	0.183526	0.0236942	0.0172433	0.0336058	0.126306	0	0.0657573	0	6.03002e-05	


Vector Phi :

0.00302786	0.522816	0.215695	0.0793546	0.0304764	0.0148183	0.0507012	0.023813	0.0230224	0.0180175	0.0182579	
